oblig_id	category	source_id	title_zh	evidence_pointer	carried_from	status	terminal_criterion_zh
P3G-OB-145	HOST-T5	T5:bin/riscv32-wch-elf-readelf|L4-FEAT-ATTRIBUTES|MAPPED-TERMINAL	bin/riscv32-wch-elf-readelf：12 条 functional 区间行（2548236 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2/WCH，实现组 BINUTILS-READELF）映射到 feature 候选 L4-FEAT-ATTRIBUTES，须按 T7 强度重裁	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L709-L720;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。
P3G-OB-146	HOST-T5	T5:bin/riscv32-wch-elf-readelf|L4-FEAT-ATTRIBUTES,L1-FEAT-ZSTD,L2-FEAT-QINGKE-CPU,L4-FEAT-ELFEDIT-MMAP|MAPPED-TERMINAL	bin/riscv32-wch-elf-readelf：1 条 functional 区间行（197170 字节，侧 WCH，实现组 BINUTILS-READELF）映射到 feature 候选 L4-FEAT-ATTRIBUTES,L1-FEAT-ZSTD,L2-FEAT-QINGKE-CPU,L4-FEAT-ELFEDIT-MMAP，须按 T7 强度重裁	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L721-L721;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。
P3G-OB-147	HOST-T5	T5:bin/riscv32-wch-elf-readelf|L4-FEAT-ATTRIBUTES,L2-FEAT-QINGKE-CPU,L4-FEAT-ELFEDIT-MMAP|MAPPED-TERMINAL	bin/riscv32-wch-elf-readelf：3 条 functional 区间行（589931 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2，实现组 BINUTILS-READELF）映射到 feature 候选 L4-FEAT-ATTRIBUTES,L2-FEAT-QINGKE-CPU,L4-FEAT-ELFEDIT-MMAP，须按 T7 强度重裁	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L722-L724;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。
P3G-OB-148	HOST-T5	T5:bin/riscv32-wch-elf-size|-|RECLASSIFIED-PURE-HOST-ABI	[回登·改判无效] bin/riscv32-wch-elf-size：6 条 functional 区间行（18460 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2/WCH，段 section:__TEXT,__eh_frame、section:__TEXT,__init_offsets、section:__TEXT,__unwind_info）被词法规则 IR-RECLASSIFY-PURE-HOST-ABI-SECTION-NO-TARGET-MARKERS-V1 改判为 RECLASSIFIED-PURE-HOST-ABI，该整类改判已被裁定无效，回登为未归因	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L725-L730;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 按 phase-3f 任务书 §9 原始强度做 feature 级函数/数据表归因（禁止以词法规则整类改判）；归因不上的按真 finding 立案走「静态存在 -> 动态触发 -> 归因」，确实无法归因的如实保留 unresolved，方算终局。
P3G-OB-149	HOST-T5	T5:bin/riscv32-wch-elf-size|-|RECLASSIFIED-PURE-HOST-DATA	[回登·改判无效] bin/riscv32-wch-elf-size：4 条 functional 区间行（38144 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2/WCH，段 section:__DATA,__data）被词法规则 IR-RECLASSIFY-PURE-HOST-DATA-SECTION-NO-TARGET-MARKERS-V1 改判为 RECLASSIFIED-PURE-HOST-DATA，该整类改判已被裁定无效，回登为未归因	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L731-L734;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 按 phase-3f 任务书 §9 原始强度做 feature 级函数/数据表归因（禁止以词法规则整类改判）；归因不上的按真 finding 立案走「静态存在 -> 动态触发 -> 归因」，确实无法归因的如实保留 unresolved，方算终局。
P3G-OB-150	HOST-T5	T5:bin/riscv32-wch-elf-size|L4-FEAT-TOOLS|MAPPED-TERMINAL	bin/riscv32-wch-elf-size：9 条 functional 区间行（938058 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2/WCH，实现组 BINUTILS-SIZE）映射到 feature 候选 L4-FEAT-TOOLS，须按 T7 强度重裁	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L735-L743;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。
P3G-OB-151	HOST-T5	T5:bin/riscv32-wch-elf-size|L4-FEAT-TOOLS,L1-FEAT-IDENTITY,L1-FEAT-ZSTD,L2-FEAT-QINGKE-CPU|MAPPED-TERMINAL	bin/riscv32-wch-elf-size：4 条 functional 区间行（495001 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2/WCH，实现组 BINUTILS-SIZE）映射到 feature 候选 L4-FEAT-TOOLS,L1-FEAT-IDENTITY,L1-FEAT-ZSTD,L2-FEAT-QINGKE-CPU，须按 T7 强度重裁	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L744-L747;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。
P3G-OB-152	HOST-T5	T5:bin/riscv32-wch-elf-size|L4-FEAT-TOOLS,L4-FEAT-ELFEDIT-MMAP|MAPPED-TERMINAL	bin/riscv32-wch-elf-size：3 条 functional 区间行（1900500 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2，实现组 BINUTILS-SIZE）映射到 feature 候选 L4-FEAT-TOOLS,L4-FEAT-ELFEDIT-MMAP，须按 T7 强度重裁	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L748-L750;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。
P3G-OB-153	HOST-T5	T5:bin/riscv32-wch-elf-strings|-|RECLASSIFIED-PURE-HOST-ABI	[回登·改判无效] bin/riscv32-wch-elf-strings：6 条 functional 区间行（18436 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2/WCH，段 section:__TEXT,__eh_frame、section:__TEXT,__init_offsets、section:__TEXT,__unwind_info）被词法规则 IR-RECLASSIFY-PURE-HOST-ABI-SECTION-NO-TARGET-MARKERS-V1 改判为 RECLASSIFIED-PURE-HOST-ABI，该整类改判已被裁定无效，回登为未归因	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L751-L756;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 按 phase-3f 任务书 §9 原始强度做 feature 级函数/数据表归因（禁止以词法规则整类改判）；归因不上的按真 finding 立案走「静态存在 -> 动态触发 -> 归因」，确实无法归因的如实保留 unresolved，方算终局。
P3G-OB-154	HOST-T5	T5:bin/riscv32-wch-elf-strings|-|RECLASSIFIED-PURE-HOST-DATA	[回登·改判无效] bin/riscv32-wch-elf-strings：4 条 functional 区间行（38784 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2/WCH，段 section:__DATA,__data）被词法规则 IR-RECLASSIFY-PURE-HOST-DATA-SECTION-NO-TARGET-MARKERS-V1 改判为 RECLASSIFIED-PURE-HOST-DATA，该整类改判已被裁定无效，回登为未归因	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L757-L760;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 按 phase-3f 任务书 §9 原始强度做 feature 级函数/数据表归因（禁止以词法规则整类改判）；归因不上的按真 finding 立案走「静态存在 -> 动态触发 -> 归因」，确实无法归因的如实保留 unresolved，方算终局。
P3G-OB-155	HOST-T5	T5:bin/riscv32-wch-elf-strings|L4-FEAT-TOOLS|MAPPED-TERMINAL	bin/riscv32-wch-elf-strings：9 条 functional 区间行（941646 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2/WCH，实现组 BINUTILS-STRINGS）映射到 feature 候选 L4-FEAT-TOOLS，须按 T7 强度重裁	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L761-L769;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。
P3G-OB-156	HOST-T5	T5:bin/riscv32-wch-elf-strings|L4-FEAT-TOOLS,L1-FEAT-IDENTITY,L1-FEAT-ZSTD,L2-FEAT-QINGKE-CPU|MAPPED-TERMINAL	bin/riscv32-wch-elf-strings：4 条 functional 区间行（497853 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2/WCH，实现组 BINUTILS-STRINGS）映射到 feature 候选 L4-FEAT-TOOLS,L1-FEAT-IDENTITY,L1-FEAT-ZSTD,L2-FEAT-QINGKE-CPU，须按 T7 强度重裁	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L770-L773;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。
P3G-OB-157	HOST-T5	T5:bin/riscv32-wch-elf-strings|L4-FEAT-TOOLS,L4-FEAT-ELFEDIT-MMAP|MAPPED-TERMINAL	bin/riscv32-wch-elf-strings：3 条 functional 区间行（1908036 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2，实现组 BINUTILS-STRINGS）映射到 feature 候选 L4-FEAT-TOOLS,L4-FEAT-ELFEDIT-MMAP，须按 T7 强度重裁	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L774-L776;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。
P3G-OB-158	HOST-T5	T5:bin/riscv32-wch-elf-strip|-|RECLASSIFIED-PURE-HOST-ABI	[回登·改判无效] bin/riscv32-wch-elf-strip：6 条 functional 区间行（20556 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2/WCH，段 section:__TEXT,__eh_frame、section:__TEXT,__init_offsets、section:__TEXT,__unwind_info）被词法规则 IR-RECLASSIFY-PURE-HOST-ABI-SECTION-NO-TARGET-MARKERS-V1 改判为 RECLASSIFIED-PURE-HOST-ABI，该整类改判已被裁定无效，回登为未归因	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L777-L782;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 按 phase-3f 任务书 §9 原始强度做 feature 级函数/数据表归因（禁止以词法规则整类改判）；归因不上的按真 finding 立案走「静态存在 -> 动态触发 -> 归因」，确实无法归因的如实保留 unresolved，方算终局。
P3G-OB-159	HOST-T5	T5:bin/riscv32-wch-elf-strip|-|RECLASSIFIED-PURE-HOST-DATA	[回登·改判无效] bin/riscv32-wch-elf-strip：4 条 functional 区间行（41536 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2/WCH，段 section:__DATA,__data）被词法规则 IR-RECLASSIFY-PURE-HOST-DATA-SECTION-NO-TARGET-MARKERS-V1 改判为 RECLASSIFIED-PURE-HOST-DATA，该整类改判已被裁定无效，回登为未归因	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L783-L786;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 按 phase-3f 任务书 §9 原始强度做 feature 级函数/数据表归因（禁止以词法规则整类改判）；归因不上的按真 finding 立案走「静态存在 -> 动态触发 -> 归因」，确实无法归因的如实保留 unresolved，方算终局。
P3G-OB-160	HOST-T5	T5:bin/riscv32-wch-elf-strip|L4-FEAT-TOOLS|MAPPED-TERMINAL	bin/riscv32-wch-elf-strip：9 条 functional 区间行（1026446 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2/WCH，实现组 BINUTILS-STRIP）映射到 feature 候选 L4-FEAT-TOOLS，须按 T7 强度重裁	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L787-L795;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。
P3G-OB-161	HOST-T5	T5:bin/riscv32-wch-elf-strip|L4-FEAT-TOOLS,L1-FEAT-IDENTITY,L1-FEAT-ZSTD,L2-FEAT-QINGKE-CPU|MAPPED-TERMINAL	bin/riscv32-wch-elf-strip：4 条 functional 区间行（525669 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2/WCH，实现组 BINUTILS-STRIP）映射到 feature 候选 L4-FEAT-TOOLS,L1-FEAT-IDENTITY,L1-FEAT-ZSTD,L2-FEAT-QINGKE-CPU，须按 T7 强度重裁	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L796-L799;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。
P3G-OB-162	HOST-T5	T5:bin/riscv32-wch-elf-strip|L4-FEAT-TOOLS,L4-FEAT-ELFEDIT-MMAP|MAPPED-TERMINAL	bin/riscv32-wch-elf-strip：3 条 functional 区间行（2132772 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2，实现组 BINUTILS-STRIP）映射到 feature 候选 L4-FEAT-TOOLS,L4-FEAT-ELFEDIT-MMAP，须按 T7 强度重裁	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L800-L802;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。
P3G-OB-163	HOST-T5	T5:lib/bfd-plugins/libdep.so|-|RECLASSIFIED-PURE-HOST-ABI	[回登·改判无效] lib/bfd-plugins/libdep.so：4 条 functional 区间行（416 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2/WCH，段 section:__TEXT,__unwind_info）被词法规则 IR-RECLASSIFY-PURE-HOST-ABI-SECTION-NO-TARGET-MARKERS-V1 改判为 RECLASSIFIED-PURE-HOST-ABI，该整类改判已被裁定无效，回登为未归因	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L803-L806;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 按 phase-3f 任务书 §9 原始强度做 feature 级函数/数据表归因（禁止以词法规则整类改判）；归因不上的按真 finding 立案走「静态存在 -> 动态触发 -> 归因」，确实无法归因的如实保留 unresolved，方算终局。
P3G-OB-164	HOST-T5	T5:lib/bfd-plugins/libdep.so|-|RECLASSIFIED-PURE-HOST-DATA	[回登·改判无效] lib/bfd-plugins/libdep.so：4 条 functional 区间行（32 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2/WCH，段 section:__DATA,__data）被词法规则 IR-RECLASSIFY-PURE-HOST-DATA-SECTION-NO-TARGET-MARKERS-V1 改判为 RECLASSIFIED-PURE-HOST-DATA，该整类改判已被裁定无效，回登为未归因	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L807-L810;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 按 phase-3f 任务书 §9 原始强度做 feature 级函数/数据表归因（禁止以词法规则整类改判）；归因不上的按真 finding 立案走「静态存在 -> 动态触发 -> 归因」，确实无法归因的如实保留 unresolved，方算终局。
P3G-OB-165	HOST-T5	T5:lib/bfd-plugins/libdep.so|L4-FEAT-PACKAGING|MAPPED-TERMINAL	lib/bfd-plugins/libdep.so：12 条 functional 区间行（6444 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2/WCH，实现组 BINUTILS-BFD-PLUGINS）映射到 feature 候选 L4-FEAT-PACKAGING，须按 T7 强度重裁	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L811-L822;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。
P3G-OB-166	HOST-T5	T5:libexec/gcc/riscv32-wch-elf/15.2.0/cc1|-|RECLASSIFIED-PURE-HOST-ABI	[回登·改判无效] libexec/gcc/riscv32-wch-elf/15.2.0/cc1：12 条 functional 区间行（22564040 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2/WCH，段 section:__TEXT,__eh_frame、section:__TEXT,__init_offsets、section:__TEXT,__unwind_info）被词法规则 IR-RECLASSIFY-PURE-HOST-ABI-SECTION-NO-TARGET-MARKERS-V1 改判为 RECLASSIFIED-PURE-HOST-ABI，该整类改判已被裁定无效，回登为未归因	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L823-L834;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 按 phase-3f 任务书 §9 原始强度做 feature 级函数/数据表归因（禁止以词法规则整类改判）；归因不上的按真 finding 立案走「静态存在 -> 动态触发 -> 归因」，确实无法归因的如实保留 unresolved，方算终局。
P3G-OB-167	HOST-T5	T5:libexec/gcc/riscv32-wch-elf/15.2.0/cc1|-|RECLASSIFIED-PURE-HOST-DATA	[回登·改判无效] libexec/gcc/riscv32-wch-elf/15.2.0/cc1：8 条 functional 区间行（343456 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2/WCH，段 section:__DATA,__data、section:__DATA,__thread_data）被词法规则 IR-RECLASSIFY-PURE-HOST-DATA-SECTION-NO-TARGET-MARKERS-V1 改判为 RECLASSIFIED-PURE-HOST-DATA，该整类改判已被裁定无效，回登为未归因	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L835-L842;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 按 phase-3f 任务书 §9 原始强度做 feature 级函数/数据表归因（禁止以词法规则整类改判）；归因不上的按真 finding 立案走「静态存在 -> 动态触发 -> 归因」，确实无法归因的如实保留 unresolved，方算终局。
P3G-OB-168	HOST-T5	T5:libexec/gcc/riscv32-wch-elf/15.2.0/cc1|L2-FEAT-CODEGEN|MAPPED-TERMINAL	libexec/gcc/riscv32-wch-elf/15.2.0/cc1：8 条 functional 区间行（165759756 字节，侧 OURS-V2/UPSTREAM-MATCHED/UPSTREAM-P2/WCH，实现组 GCC-CC1）映射到 feature 候选 L2-FEAT-CODEGEN，须按 T7 强度重裁	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows.tsv#L843-L850;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1	phase3f-t5	CARRIED	该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。
